row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
157,TOI-3288 b,74,56,5,results/multi_system/_chunks/chunk_05/status_row0157_TOI-3288_b.png,results/multi_system/_chunks/chunk_05/batch_row0157_TOI-3288_b.npz,
158,TOI-4666 b,64,65,6,results/multi_system/_chunks/chunk_05/status_row0158_TOI-4666_b.png,results/multi_system/_chunks/chunk_05/batch_row0158_TOI-4666_b.npz,
159,TOI-5007 b,101,28,6,results/multi_system/_chunks/chunk_05/status_row0159_TOI-5007_b.png,results/multi_system/_chunks/chunk_05/batch_row0159_TOI-5007_b.npz,
160,TOI-5916 b,107,23,5,results/multi_system/_chunks/chunk_05/status_row0160_TOI-5916_b.png,results/multi_system/_chunks/chunk_05/batch_row0160_TOI-5916_b.npz,
161,TOI-1859 b,0,132,3,results/multi_system/_chunks/chunk_05/status_row0161_TOI-1859_b.png,results/multi_system/_chunks/chunk_05/batch_row0161_TOI-1859_b.npz,
162,GJ 143 b,0,130,5,results/multi_system/_chunks/chunk_05/status_row0162_GJ_143_b.png,results/multi_system/_chunks/chunk_05/batch_row0162_GJ_143_b.npz,
163,HD 23472 b,0,126,9,results/multi_system/_chunks/chunk_05/status_row0163_HD_23472_b.png,results/multi_system/_chunks/chunk_05/batch_row0163_HD_23472_b.npz,
164,HD 23472 c,0,133,2,results/multi_system/_chunks/chunk_05/status_row0164_HD_23472_c.png,results/multi_system/_chunks/chunk_05/batch_row0164_HD_23472_c.npz,
165,Kepler-41 b,0,132,3,results/multi_system/_chunks/chunk_05/status_row0165_Kepler-41_b.png,results/multi_system/_chunks/chunk_05/batch_row0165_Kepler-41_b.npz,
166,HD 23472 d,0,134,1,results/multi_system/_chunks/chunk_05/status_row0166_HD_23472_d.png,results/multi_system/_chunks/chunk_05/batch_row0166_HD_23472_d.npz,
167,HD 23472 e,0,134,1,results/multi_system/_chunks/chunk_05/status_row0167_HD_23472_e.png,results/multi_system/_chunks/chunk_05/batch_row0167_HD_23472_e.npz,
168,HD 23472 f,0,132,3,results/multi_system/_chunks/chunk_05/status_row0168_HD_23472_f.png,results/multi_system/_chunks/chunk_05/batch_row0168_HD_23472_f.npz,
169,HD 20329 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0169_HD_20329_b.png,results/multi_system/_chunks/chunk_05/batch_row0169_HD_20329_b.npz,
170,TOI-1803 b,0,131,4,results/multi_system/_chunks/chunk_05/status_row0170_TOI-1803_b.png,results/multi_system/_chunks/chunk_05/batch_row0170_TOI-1803_b.npz,
171,TOI-2120 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0171_TOI-2120_b.png,results/multi_system/_chunks/chunk_05/batch_row0171_TOI-2120_b.npz,
172,TOI-1173 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0172_TOI-1173_b.png,results/multi_system/_chunks/chunk_05/batch_row0172_TOI-1173_b.npz,
173,NGTS-12 b,0,132,3,results/multi_system/_chunks/chunk_05/status_row0173_NGTS-12_b.png,results/multi_system/_chunks/chunk_05/batch_row0173_NGTS-12_b.npz,
174,K2-295 b,46,84,5,results/multi_system/_chunks/chunk_06/status_row0174_K2-295_b.png,results/multi_system/_chunks/chunk_06/batch_row0174_K2-295_b.npz,
175,Kepler-18 d,0,133,2,results/multi_system/_chunks/chunk_06/status_row0175_Kepler-18_d.png,results/multi_system/_chunks/chunk_06/batch_row0175_Kepler-18_d.npz,
176,TOI-954 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0176_TOI-954_b.png,results/multi_system/_chunks/chunk_06/batch_row0176_TOI-954_b.npz,
177,Qatar-5 b,0,131,4,results/multi_system/_chunks/chunk_06/status_row0177_Qatar-5_b.png,results/multi_system/_chunks/chunk_06/batch_row0177_Qatar-5_b.npz,
178,K2-180 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0178_K2-180_b.png,results/multi_system/_chunks/chunk_06/batch_row0178_K2-180_b.npz,
179,TOI-5713 b,0,134,1,results/multi_system/_chunks/chunk_06/status_row0179_TOI-5713_b.png,results/multi_system/_chunks/chunk_06/batch_row0179_TOI-5713_b.npz,
180,TOI-2524 b,0,130,5,results/multi_system/_chunks/chunk_06/status_row0180_TOI-2524_b.png,results/multi_system/_chunks/chunk_06/batch_row0180_TOI-2524_b.npz,
181,TOI-1260 d,0,132,3,results/multi_system/_chunks/chunk_06/status_row0181_TOI-1260_d.png,results/multi_system/_chunks/chunk_06/batch_row0181_TOI-1260_d.npz,
182,AU Mic c,0,134,1,results/multi_system/_chunks/chunk_06/status_row0182_AU_Mic_c.png,results/multi_system/_chunks/chunk_06/batch_row0182_AU_Mic_c.npz,
183,CoRoT-1 b,83,47,5,results/multi_system/_chunks/chunk_06/status_row0183_CoRoT-1_b.png,results/multi_system/_chunks/chunk_06/batch_row0183_CoRoT-1_b.npz,
184,K2-285 d,0,131,4,results/multi_system/_chunks/chunk_06/status_row0184_K2-285_d.png,results/multi_system/_chunks/chunk_06/batch_row0184_K2-285_d.npz,
185,HAT-P-12 b,68,63,4,results/multi_system/_chunks/chunk_06/status_row0185_HAT-P-12_b.png,results/multi_system/_chunks/chunk_06/batch_row0185_HAT-P-12_b.npz,
186,TOI-912 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0186_TOI-912_b.png,results/multi_system/_chunks/chunk_06/batch_row0186_TOI-912_b.npz,
187,TOI-5422 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0187_TOI-5422_b.png,results/multi_system/_chunks/chunk_06/batch_row0187_TOI-5422_b.npz,
188,K2-19 c,0,133,2,results/multi_system/_chunks/chunk_06/status_row0188_K2-19_c.png,results/multi_system/_chunks/chunk_06/batch_row0188_K2-19_c.npz,
189,KOI-13 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0189_KOI-13_b.png,results/multi_system/_chunks/chunk_06/batch_row0189_KOI-13_b.npz,
190,TOI-7510 b,0,110,25,results/multi_system/_chunks/chunk_06/status_row0190_TOI-7510_b.png,results/multi_system/_chunks/chunk_06/batch_row0190_TOI-7510_b.npz,
191,TOI-1333 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0191_TOI-1333_b.png,results/multi_system/_chunks/chunk_06/batch_row0191_TOI-1333_b.npz,
192,LP 791-18 c,0,129,6,results/multi_system/_chunks/chunk_06/status_row0192_LP_791-18_c.png,results/multi_system/_chunks/chunk_06/batch_row0192_LP_791-18_c.npz,
193,LHS 3844 b,0,129,6,results/multi_system/_chunks/chunk_06/status_row0193_LHS_3844_b.png,results/multi_system/_chunks/chunk_06/batch_row0193_LHS_3844_b.npz,
194,K2-79 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0194_K2-79_b.png,results/multi_system/_chunks/chunk_06/batch_row0194_K2-79_b.npz,
195,EPIC 220674823 b,0,129,6,results/multi_system/_chunks/chunk_06/status_row0195_EPIC_220674823_b.png,results/multi_system/_chunks/chunk_06/batch_row0195_EPIC_220674823_b.npz,
196,EPIC 220674823 c,0,133,2,results/multi_system/_chunks/chunk_06/status_row0196_EPIC_220674823_c.png,results/multi_system/_chunks/chunk_06/batch_row0196_EPIC_220674823_c.npz,
197,K2-111 b,0,133,2,results/multi_system/_chunks/chunk_06/status_row0197_K2-111_b.png,results/multi_system/_chunks/chunk_06/batch_row0197_K2-111_b.npz,
198,K2-222 b,0,132,3,results/multi_system/_chunks/chunk_06/status_row0198_K2-222_b.png,results/multi_system/_chunks/chunk_06/batch_row0198_K2-222_b.npz,
199,K2-263 b,0,133,2,results/multi_system/_chunks/chunk_06/status_row0199_K2-263_b.png,results/multi_system/_chunks/chunk_06/batch_row0199_K2-263_b.npz,
200,TOI-1634 b,0,126,9,results/multi_system/_chunks/chunk_06/status_row0200_TOI-1634_b.png,results/multi_system/_chunks/chunk_06/batch_row0200_TOI-1634_b.npz,
201,TOI-1811 b,39,94,2,results/multi_system/_chunks/chunk_06/status_row0201_TOI-1811_b.png,results/multi_system/_chunks/chunk_06/batch_row0201_TOI-1811_b.npz,
202,GJ 1132 b,0,135,0,results/multi_system/_chunks/chunk_06/status_row0202_GJ_1132_b.png,results/multi_system/_chunks/chunk_06/batch_row0202_GJ_1132_b.npz,
203,K2-114 b,62,65,8,results/multi_system/_chunks/chunk_07/status_row0203_K2-114_b.png,results/multi_system/_chunks/chunk_07/batch_row0203_K2-114_b.npz,
204,TOI-172 b,0,134,1,results/multi_system/_chunks/chunk_07/status_row0204_TOI-172_b.png,results/multi_system/_chunks/chunk_07/batch_row0204_TOI-172_b.npz,
205,WASP-76 b,0,129,6,results/multi_system/_chunks/chunk_07/status_row0205_WASP-76_b.png,results/multi_system/_chunks/chunk_07/batch_row0205_WASP-76_b.npz,
206,K2-138 e,0,134,1,results/multi_system/_chunks/chunk_07/status_row0206_K2-138_e.png,results/multi_system/_chunks/chunk_07/batch_row0206_K2-138_e.npz,
207,TOI-451 b,0,131,4,results/multi_system/_chunks/chunk_07/status_row0207_TOI-451_b.png,results/multi_system/_chunks/chunk_07/batch_row0207_TOI-451_b.npz,
208,Kepler-1514 c,0,132,3,results/multi_system/_chunks/chunk_07/status_row0208_Kepler-1514_c.png,results/multi_system/_chunks/chunk_07/batch_row0208_Kepler-1514_c.npz,
209,TIC 393818343 b,0,129,6,results/multi_system/_chunks/chunk_07/status_row0209_TIC_393818343_b.png,results/multi_system/_chunks/chunk_07/batch_row0209_TIC_393818343_b.npz,
210,TOI-451 c,0,132,3,results/multi_system/_chunks/chunk_07/status_row0210_TOI-451_c.png,results/multi_system/_chunks/chunk_07/batch_row0210_TOI-451_c.npz,
211,TOI-1259 A b,28,101,6,results/multi_system/_chunks/chunk_07/status_row0211_TOI-1259_A_b.png,results/multi_system/_chunks/chunk_07/batch_row0211_TOI-1259_A_b.npz,
212,TOI-2196 b,0,131,4,results/multi_system/_chunks/chunk_07/status_row0212_TOI-2196_b.png,results/multi_system/_chunks/chunk_07/batch_row0212_TOI-2196_b.npz,
213,TOI-2000 c,0,132,3,results/multi_system/_chunks/chunk_07/status_row0213_TOI-2000_c.png,results/multi_system/_chunks/chunk_07/batch_row0213_TOI-2000_c.npz,
214,K2-97 b,0,0,135,results/multi_system/_chunks/chunk_07/status_row0214_K2-97_b.png,results/multi_system/_chunks/chunk_07/batch_row0214_K2-97_b.npz,
215,NGTS-14 A b,0,132,3,results/multi_system/_chunks/chunk_07/status_row0215_NGTS-14_A_b.png,results/multi_system/_chunks/chunk_07/batch_row0215_NGTS-14_A_b.npz,
216,TOI-5126 b,0,132,3,results/multi_system/_chunks/chunk_07/status_row0216_TOI-5126_b.png,results/multi_system/_chunks/chunk_07/batch_row0216_TOI-5126_b.npz,
217,WASP-154 b,51,83,1,results/multi_system/_chunks/chunk_07/status_row0217_WASP-154_b.png,results/multi_system/_chunks/chunk_07/batch_row0217_WASP-154_b.npz,
218,Kepler-1998 b,0,132,3,results/multi_system/_chunks/chunk_07/status_row0218_Kepler-1998_b.png,results/multi_system/_chunks/chunk_07/batch_row0218_Kepler-1998_b.npz,
219,EPIC 249893012 b,0,135,0,results/multi_system/_chunks/chunk_07/status_row0219_EPIC_249893012_b.png,results/multi_system/_chunks/chunk_07/batch_row0219_EPIC_249893012_b.npz,
220,NGTS-25 b,0,129,6,results/multi_system/_chunks/chunk_07/status_row0220_NGTS-25_b.png,results/multi_system/_chunks/chunk_07/batch_row0220_NGTS-25_b.npz,
221,Kepler-444 e,0,132,3,results/multi_system/_chunks/chunk_07/status_row0221_Kepler-444_e.png,results/multi_system/_chunks/chunk_07/batch_row0221_Kepler-444_e.npz,
222,Kepler-763 d,0,129,6,results/multi_system/_chunks/chunk_07/status_row0222_Kepler-763_d.png,results/multi_system/_chunks/chunk_07/batch_row0222_Kepler-763_d.npz,
223,Kepler-1181 c,0,135,0,results/multi_system/_chunks/chunk_07/status_row0223_Kepler-1181_c.png,results/multi_system/_chunks/chunk_07/batch_row0223_Kepler-1181_c.npz,
224,Kepler-1983 b,0,132,3,results/multi_system/_chunks/chunk_07/status_row0224_Kepler-1983_b.png,results/multi_system/_chunks/chunk_07/batch_row0224_Kepler-1983_b.npz,
225,Kepler-1669 d,0,132,3,results/multi_system/_chunks/chunk_07/status_row0225_Kepler-1669_d.png,results/multi_system/_chunks/chunk_07/batch_row0225_Kepler-1669_d.npz,
226,CoRoT-24 b,0,133,2,results/multi_system/_chunks/chunk_07/status_row0226_CoRoT-24_b.png,results/multi_system/_chunks/chunk_07/batch_row0226_CoRoT-24_b.npz,
227,Kepler-1610 c,0,112,23,results/multi_system/_chunks/chunk_07/status_row0227_Kepler-1610_c.png,results/multi_system/_chunks/chunk_07/batch_row0227_Kepler-1610_c.npz,
228,K2-250 b,0,127,8,results/multi_system/_chunks/chunk_07/status_row0228_K2-250_b.png,results/multi_system/_chunks/chunk_07/batch_row0228_K2-250_b.npz,
229,K2-38 b,0,132,3,results/multi_system/_chunks/chunk_07/status_row0229_K2-38_b.png,results/multi_system/_chunks/chunk_07/batch_row0229_K2-38_b.npz,
230,Kepler-1992 b,0,134,1,results/multi_system/_chunks/chunk_07/status_row0230_Kepler-1992_b.png,results/multi_system/_chunks/chunk_07/batch_row0230_Kepler-1992_b.npz,
231,Kepler-79 e,0,132,3,results/multi_system/_chunks/chunk_07/status_row0231_Kepler-79_e.png,results/multi_system/_chunks/chunk_07/batch_row0231_Kepler-79_e.npz,
232,K2-211 b,0,130,5,results/multi_system/_chunks/chunk_08/status_row0232_K2-211_b.png,results/multi_system/_chunks/chunk_08/batch_row0232_K2-211_b.npz,
233,Kepler-444 f,0,132,3,results/multi_system/_chunks/chunk_08/status_row0233_Kepler-444_f.png,results/multi_system/_chunks/chunk_08/batch_row0233_Kepler-444_f.npz,
234,Kepler-2001 c,0,132,3,results/multi_system/_chunks/chunk_08/status_row0234_Kepler-2001_c.png,results/multi_system/_chunks/chunk_08/batch_row0234_Kepler-2001_c.npz,
235,Kepler-1991 c,0,131,4,results/multi_system/_chunks/chunk_08/status_row0235_Kepler-1991_c.png,results/multi_system/_chunks/chunk_08/batch_row0235_Kepler-1991_c.npz,
236,PH2 b,0,133,2,results/multi_system/_chunks/chunk_08/status_row0236_PH2_b.png,results/multi_system/_chunks/chunk_08/batch_row0236_PH2_b.npz,
237,Kepler-1972 b,0,132,3,results/multi_system/_chunks/chunk_08/status_row0237_Kepler-1972_b.png,results/multi_system/_chunks/chunk_08/batch_row0237_Kepler-1972_b.npz,
238,Kepler-39 b,0,133,2,results/multi_system/_chunks/chunk_08/status_row0238_Kepler-39_b.png,results/multi_system/_chunks/chunk_08/batch_row0238_Kepler-39_b.npz,
239,Kepler-444 d,0,132,3,results/multi_system/_chunks/chunk_08/status_row0239_Kepler-444_d.png,results/multi_system/_chunks/chunk_08/batch_row0239_Kepler-444_d.npz,
240,Kepler-656 c,0,133,2,results/multi_system/_chunks/chunk_08/status_row0240_Kepler-656_c.png,results/multi_system/_chunks/chunk_08/batch_row0240_Kepler-656_c.npz,
241,G 9-40 b,0,132,3,results/multi_system/_chunks/chunk_08/status_row0241_G_9-40_b.png,results/multi_system/_chunks/chunk_08/batch_row0241_G_9-40_b.npz,
242,K2-31 b,77,54,4,results/multi_system/_chunks/chunk_08/status_row0242_K2-31_b.png,results/multi_system/_chunks/chunk_08/batch_row0242_K2-31_b.npz,
243,K2-208 b,0,133,2,results/multi_system/_chunks/chunk_08/status_row0243_K2-208_b.png,results/multi_system/_chunks/chunk_08/batch_row0243_K2-208_b.npz,
244,KELT-21 b,6,128,1,results/multi_system/_chunks/chunk_08/status_row0244_KELT-21_b.png,results/multi_system/_chunks/chunk_08/batch_row0244_KELT-21_b.npz,
245,K2-19 b,0,131,4,results/multi_system/_chunks/chunk_08/status_row0245_K2-19_b.png,results/multi_system/_chunks/chunk_08/batch_row0245_K2-19_b.npz,
246,Kepler-880 c,0,131,4,results/multi_system/_chunks/chunk_08/status_row0246_Kepler-880_c.png,results/multi_system/_chunks/chunk_08/batch_row0246_Kepler-880_c.npz,
247,Kepler-79 d,0,129,6,results/multi_system/_chunks/chunk_08/status_row0247_Kepler-79_d.png,results/multi_system/_chunks/chunk_08/batch_row0247_Kepler-79_d.npz,
248,Kepler-79 c,0,134,1,results/multi_system/_chunks/chunk_08/status_row0248_Kepler-79_c.png,results/multi_system/_chunks/chunk_08/batch_row0248_Kepler-79_c.npz,
249,K2-115 b,48,85,2,results/multi_system/_chunks/chunk_08/status_row0249_K2-115_b.png,results/multi_system/_chunks/chunk_08/batch_row0249_K2-115_b.npz,
250,Kepler-1985 b,0,129,6,results/multi_system/_chunks/chunk_08/status_row0250_Kepler-1985_b.png,results/multi_system/_chunks/chunk_08/batch_row0250_Kepler-1985_b.npz,
251,Kepler-553 c,0,129,6,results/multi_system/_chunks/chunk_08/status_row0251_Kepler-553_c.png,results/multi_system/_chunks/chunk_08/batch_row0251_Kepler-553_c.npz,
252,GJ 3473 b,0,133,2,results/multi_system/_chunks/chunk_08/status_row0252_GJ_3473_b.png,results/multi_system/_chunks/chunk_08/batch_row0252_GJ_3473_b.npz,
253,TOI-5205 b,126,7,2,results/multi_system/_chunks/chunk_08/status_row0253_TOI-5205_b.png,results/multi_system/_chunks/chunk_08/batch_row0253_TOI-5205_b.npz,
254,HAT-P-9 b,45,87,3,results/multi_system/_chunks/chunk_08/status_row0254_HAT-P-9_b.png,results/multi_system/_chunks/chunk_08/batch_row0254_HAT-P-9_b.npz,
255,Kepler-1996 c,0,132,3,results/multi_system/_chunks/chunk_08/status_row0255_Kepler-1996_c.png,results/multi_system/_chunks/chunk_08/batch_row0255_Kepler-1996_c.npz,
256,Kepler-278 c,0,131,4,results/multi_system/_chunks/chunk_08/status_row0256_Kepler-278_c.png,results/multi_system/_chunks/chunk_08/batch_row0256_Kepler-278_c.npz,
257,Kepler-1834 c,0,132,3,results/multi_system/_chunks/chunk_08/status_row0257_Kepler-1834_c.png,results/multi_system/_chunks/chunk_08/batch_row0257_Kepler-1834_c.npz,
258,Kepler-1987 c,0,129,6,results/multi_system/_chunks/chunk_08/status_row0258_Kepler-1987_c.png,results/multi_system/_chunks/chunk_08/batch_row0258_Kepler-1987_c.npz,
259,LTT 3780 b,0,134,1,results/multi_system/_chunks/chunk_08/status_row0259_LTT_3780_b.png,results/multi_system/_chunks/chunk_08/batch_row0259_LTT_3780_b.npz,
260,LTT 3780 c,0,133,2,results/multi_system/_chunks/chunk_08/status_row0260_LTT_3780_c.png,results/multi_system/_chunks/chunk_08/batch_row0260_LTT_3780_c.npz,
261,Kepler-311 d,0,134,1,results/multi_system/_chunks/chunk_09/status_row0261_Kepler-311_d.png,results/multi_system/_chunks/chunk_09/batch_row0261_Kepler-311_d.npz,
262,TOI-4515 b,94,41,0,results/multi_system/_chunks/chunk_09/status_row0262_TOI-4515_b.png,results/multi_system/_chunks/chunk_09/batch_row0262_TOI-4515_b.npz,
263,TOI-784 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0263_TOI-784_b.png,results/multi_system/_chunks/chunk_09/batch_row0263_TOI-784_b.npz,
264,Kepler-69 b,0,130,5,results/multi_system/_chunks/chunk_09/status_row0264_Kepler-69_b.png,results/multi_system/_chunks/chunk_09/batch_row0264_Kepler-69_b.npz,
265,Kepler-103 c,0,134,1,results/multi_system/_chunks/chunk_09/status_row0265_Kepler-103_c.png,results/multi_system/_chunks/chunk_09/batch_row0265_Kepler-103_c.npz,
266,CoRoT-14 b,18,117,0,results/multi_system/_chunks/chunk_09/status_row0266_CoRoT-14_b.png,results/multi_system/_chunks/chunk_09/batch_row0266_CoRoT-14_b.npz,
267,Kepler-4 b,0,127,8,results/multi_system/_chunks/chunk_09/status_row0267_Kepler-4_b.png,results/multi_system/_chunks/chunk_09/batch_row0267_Kepler-4_b.npz,
268,TOI-2025 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0268_TOI-2025_b.png,results/multi_system/_chunks/chunk_09/batch_row0268_TOI-2025_b.npz,
269,TOI-1416 b,0,128,7,results/multi_system/_chunks/chunk_09/status_row0269_TOI-1416_b.png,results/multi_system/_chunks/chunk_09/batch_row0269_TOI-1416_b.npz,
270,TOI-4465 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0270_TOI-4465_b.png,results/multi_system/_chunks/chunk_09/batch_row0270_TOI-4465_b.npz,
271,TOI-333 b,0,129,6,results/multi_system/_chunks/chunk_09/status_row0271_TOI-333_b.png,results/multi_system/_chunks/chunk_09/batch_row0271_TOI-333_b.npz,
272,NGTS-11 b,28,105,2,results/multi_system/_chunks/chunk_09/status_row0272_NGTS-11_b.png,results/multi_system/_chunks/chunk_09/batch_row0272_NGTS-11_b.npz,
273,TOI-1670 c,0,133,2,results/multi_system/_chunks/chunk_09/status_row0273_TOI-1670_c.png,results/multi_system/_chunks/chunk_09/batch_row0273_TOI-1670_c.npz,
274,K2-77 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0274_K2-77_b.png,results/multi_system/_chunks/chunk_09/batch_row0274_K2-77_b.npz,
275,TOI-5301 b,0,130,5,results/multi_system/_chunks/chunk_09/status_row0275_TOI-5301_b.png,results/multi_system/_chunks/chunk_09/batch_row0275_TOI-5301_b.npz,
276,TOI-5350 b,0,133,2,results/multi_system/_chunks/chunk_09/status_row0276_TOI-5350_b.png,results/multi_system/_chunks/chunk_09/batch_row0276_TOI-5350_b.npz,
277,TOI-125 d,0,127,8,results/multi_system/_chunks/chunk_09/status_row0277_TOI-125_d.png,results/multi_system/_chunks/chunk_09/batch_row0277_TOI-125_d.npz,
278,NGTS-33 b,24,109,2,results/multi_system/_chunks/chunk_09/status_row0278_NGTS-33_b.png,results/multi_system/_chunks/chunk_09/batch_row0278_NGTS-33_b.npz,
279,TOI-2005 b,0,133,2,results/multi_system/_chunks/chunk_09/status_row0279_TOI-2005_b.png,results/multi_system/_chunks/chunk_09/batch_row0279_TOI-2005_b.npz,
280,HD 213885 b,0,124,11,results/multi_system/_chunks/chunk_09/status_row0280_HD_213885_b.png,results/multi_system/_chunks/chunk_09/batch_row0280_HD_213885_b.npz,
281,K2-238 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0281_K2-238_b.png,results/multi_system/_chunks/chunk_09/batch_row0281_K2-238_b.npz,
282,TOI-2416 b,0,84,51,results/multi_system/_chunks/chunk_09/status_row0282_TOI-2416_b.png,results/multi_system/_chunks/chunk_09/batch_row0282_TOI-2416_b.npz,
283,TOI-2338 b,0,131,4,results/multi_system/_chunks/chunk_09/status_row0283_TOI-2338_b.png,results/multi_system/_chunks/chunk_09/batch_row0283_TOI-2338_b.npz,
284,HATS-4 b,18,114,3,results/multi_system/_chunks/chunk_09/status_row0284_HATS-4_b.png,results/multi_system/_chunks/chunk_09/batch_row0284_HATS-4_b.npz,
285,TOI-406 c,0,131,4,results/multi_system/_chunks/chunk_09/status_row0285_TOI-406_c.png,results/multi_system/_chunks/chunk_09/batch_row0285_TOI-406_c.npz,
286,BD-14 3065 b,49,83,3,results/multi_system/_chunks/chunk_09/status_row0286_BD-14_3065_b.png,results/multi_system/_chunks/chunk_09/batch_row0286_BD-14_3065_b.npz,
287,Kepler-435 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0287_Kepler-435_b.png,results/multi_system/_chunks/chunk_09/batch_row0287_Kepler-435_b.npz,
288,TOI-1472 c,0,132,3,results/multi_system/_chunks/chunk_09/status_row0288_TOI-1472_c.png,results/multi_system/_chunks/chunk_09/batch_row0288_TOI-1472_c.npz,
289,KELT-18 b,0,129,6,results/multi_system/_chunks/chunk_09/status_row0289_KELT-18_b.png,results/multi_system/_chunks/chunk_09/batch_row0289_KELT-18_b.npz,
290,HD 1397 b,0,131,4,results/multi_system/_chunks/chunk_10/status_row0290_HD_1397_b.png,results/multi_system/_chunks/chunk_10/batch_row0290_HD_1397_b.npz,
291,TOI-3321 b,0,134,1,results/multi_system/_chunks/chunk_10/status_row0291_TOI-3321_b.png,results/multi_system/_chunks/chunk_10/batch_row0291_TOI-3321_b.npz,
292,K2-99 b,0,133,2,results/multi_system/_chunks/chunk_10/status_row0292_K2-99_b.png,results/multi_system/_chunks/chunk_10/batch_row0292_K2-99_b.npz,
293,TIC 237913194 b,60,73,2,results/multi_system/_chunks/chunk_10/status_row0293_TIC_237913194_b.png,results/multi_system/_chunks/chunk_10/batch_row0293_TIC_237913194_b.npz,
294,K2-182 b,0,133,2,results/multi_system/_chunks/chunk_10/status_row0294_K2-182_b.png,results/multi_system/_chunks/chunk_10/batch_row0294_K2-182_b.npz,
295,TOI-1268 b,0,126,9,results/multi_system/_chunks/chunk_10/status_row0295_TOI-1268_b.png,results/multi_system/_chunks/chunk_10/batch_row0295_TOI-1268_b.npz,
296,XO-7 b,0,133,2,results/multi_system/_chunks/chunk_10/status_row0296_XO-7_b.png,results/multi_system/_chunks/chunk_10/batch_row0296_XO-7_b.npz,
297,HIP 113103 c,0,132,3,results/multi_system/_chunks/chunk_10/status_row0297_HIP_113103_c.png,results/multi_system/_chunks/chunk_10/batch_row0297_HIP_113103_c.npz,
298,K2-285 c,0,130,5,results/multi_system/_chunks/chunk_10/status_row0298_K2-285_c.png,results/multi_system/_chunks/chunk_10/batch_row0298_K2-285_c.npz,
299,TOI-3862 b,0,129,6,results/multi_system/_chunks/chunk_10/status_row0299_TOI-3862_b.png,results/multi_system/_chunks/chunk_10/batch_row0299_TOI-3862_b.npz,
300,K2-138 c,0,128,7,results/multi_system/_chunks/chunk_10/status_row0300_K2-138_c.png,results/multi_system/_chunks/chunk_10/batch_row0300_K2-138_c.npz,
301,TOI-1431 b,14,119,2,results/multi_system/_chunks/chunk_10/status_row0301_TOI-1431_b.png,results/multi_system/_chunks/chunk_10/batch_row0301_TOI-1431_b.npz,
302,GPX-1 b,16,117,2,results/multi_system/_chunks/chunk_10/status_row0302_GPX-1_b.png,results/multi_system/_chunks/chunk_10/batch_row0302_GPX-1_b.npz,
303,HATS-41 b,0,132,3,results/multi_system/_chunks/chunk_10/status_row0303_HATS-41_b.png,results/multi_system/_chunks/chunk_10/batch_row0303_HATS-41_b.npz,
304,K2-266 e,0,129,6,results/multi_system/_chunks/chunk_10/status_row0304_K2-266_e.png,results/multi_system/_chunks/chunk_10/batch_row0304_K2-266_e.npz,
305,TOI-1260 c,0,133,2,results/multi_system/_chunks/chunk_10/status_row0305_TOI-1260_c.png,results/multi_system/_chunks/chunk_10/batch_row0305_TOI-1260_c.npz,
306,CoRoT-13 b,0,127,8,results/multi_system/_chunks/chunk_10/status_row0306_CoRoT-13_b.png,results/multi_system/_chunks/chunk_10/batch_row0306_CoRoT-13_b.npz,
307,Kepler-14 b,0,99,36,results/multi_system/_chunks/chunk_10/status_row0307_Kepler-14_b.png,results/multi_system/_chunks/chunk_10/batch_row0307_Kepler-14_b.npz,
308,K2-284 b,0,132,3,results/multi_system/_chunks/chunk_10/status_row0308_K2-284_b.png,results/multi_system/_chunks/chunk_10/batch_row0308_K2-284_b.npz,
309,Kepler-1989 b,0,129,6,results/multi_system/_chunks/chunk_10/status_row0309_Kepler-1989_b.png,results/multi_system/_chunks/chunk_10/batch_row0309_Kepler-1989_b.npz,
310,K2-226 b,0,128,7,results/multi_system/_chunks/chunk_10/status_row0310_K2-226_b.png,results/multi_system/_chunks/chunk_10/batch_row0310_K2-226_b.npz,
311,Kepler-1704 b,0,133,2,results/multi_system/_chunks/chunk_10/status_row0311_Kepler-1704_b.png,results/multi_system/_chunks/chunk_10/batch_row0311_Kepler-1704_b.npz,
312,HATS-22 b,81,51,3,results/multi_system/_chunks/chunk_10/status_row0312_HATS-22_b.png,results/multi_system/_chunks/chunk_10/batch_row0312_HATS-22_b.npz,
